144	I	One of these several ways of learning that I prefer is doing things by my self rather than learning by reading about things or learning by listening to people talking about
144	I	There are a lot of reasons to recommend this method for who is serious about learning some thing in their lives .
144	B	First of all , learning by doing things develops our maturity
144	I	When you do things by your self , you learn to depend on yourself
144	I	You will not be in need to refer to books or persons
144	I	The fact of doing things by ourselves can help us to get some experiences that would strong our maturity
144	I	For example if some one wants to learn how to be a leader , they have to experience this by being in a real situation of leading a team or a group , or even a situation
144	I	We can not be leaders by reading books or by listening to person talking about leading .
144	B	Secondly , learning by doing things is more exciting than learning by reading about things or listening to people talking about
144	I	There are a lot of things in life that should be learnt by doing them
144	I	Reading about things or listening to people talking about can rarely submit the same sensation or the same excitement to some one who wants to learn about the same thing
144	I	People who want to learn how to swim have to go to the beach or to the swimpool and laid themselves in the water to feel and know what is swimming
144	I	Nor listening to people or reading about can teach them swimming .
144	B	Another reason that makes learning by doing things more advantageous than learning by reading about things or listening to people talking about is that we find more motivation to continuing on learning by doing things
144	I	With the time , Reading about things or listening to people talking about could become more and more boring
144	I	Learning by doing things gives us more and more pleasure especially if we success in learning perfectly this things
144	I	So we become motivated to learn other things by doing them .
144	B	The history shows that learning by doing things is the best way and the best method to learn things
144	I	People should not depend only on reading or listening to people talking about things to learn
144	I	They should try and keep trying until they learn what they want to learn .
145	B	In recent years , many airlines offer to their customers more and more number of cheap flights
145	I	People have various different views about cheap air travel
145	I	Although there are good arguments in favour of this trend should be encouraged , I personally think that cheap flight can make many serious problem .
145	B	It is undeniable that cheap air fares have broadened travel possibilities for many people , particularly for the lower income group
145	I	These days , millions of people can travel around the world for work or pleasure
145	I	They can develop their careers , broad their knowledge , and interact with many other people from varied cultural backgrounds
145	I	Moreover , travels also help to promote the tourist industry development , boost the economy and job markets of many countries .
145	B	On the other hand , growing of cheap flights really have negative impact on environment
145	I	Apparently , more flights could mean bigger and busier airport that may be grown the air pollution for people who live and work close to it
145	I	However , the biggest concern is the effect on global warming
145	I	Burning plane fuel can releases carbon dioxide into environment that cause the Earth to heat up
145	I	In fact , while many efforts are being made to reduce CO2 emissions from cars and factories , nothing is being done to reins the airlines .
145	B	In conclusion , I would argue that the drawbacks of cheap air fares outweigh the benefits
145	I	However , it does not mean that air travel should be more expensive
145	I	Instead , people should be aware of their responsibility to reduce the emissions caused by their lifestyle choices .
146	B	Many people think that governments should spend money on improving roads and highways while the others say that it would be better to spend money on public transportation
146	I	In my opinion , governments should certainly spend money on the public transportation system because it would deal with problems that the rising number of private cars is creating .
146	B	First , the using of public transportation reduces the amount of resources using on transportation
146	I	Cars depend on gasoline , which is a non - renewable resource
146	I	Therefore , the more cars we use means that the faster gasoline in this world is used up
146	I	In the contrary , if the public transportation is efficiently used , the amount of gasoline consuming per person will be much lower
146	I	And this definitely helps to reserve our invaluable natural resource , gasoline .
146	B	Second , public transportation helps to solve the air pollution problems
146	I	Averagely , public transports use much less gasoline to carry people than private cars
146	I	It means that by using public transports , the less gas exhaust is pumped to the air and people will no longer have to bear the stuffy situation on the roads , which is always full of fumes .
146	B	Last but not least , using public transportation is much safer than private transportation
146	I	According to National Safety Council , riding the bus is over 170 times safer than private care
146	I	Thus there is no reason that governments should hesitate to invest in public transportation , a healthy , safe and economical way of transporting .
146	B	In short , I can say for certain that spending money on improving public transportation is necessary because it is the key to protect our world , creating a healthy and safe environment for people to live in .
147	B	Whether human activity is making the Earth a better place to live or damaging it is a debatable issue
147	I	Some people advocate the idea that human activity is advantageously influencing to the Earth
147	I	However , I strongly believe that human activities are having a bad effect upon our planet , for human are polluting the Earth ' s environment , exhausting natural resource and threatening the living of other species .
147	B	People are corrupting their ecosphere
147	I	In recent decades , concurrently with the increase of human consume , the waste discarded by human also multiplies
147	I	These wastes including household waste and industrial waste are so big that a  new  continent is now being formed in the sea from garbage
147	I	Furthermore , the industrial exhaust gases are adulterating the air , causing the insalubrious phenomenon such as acid rain , global warming or climate change .
147	B	Besides , people are draining the Earth ' s natural resources
147	I	These resources such as oil , coal are vital for human activity , therefore nowadays , the exploitation activities of these resources are increasing dramatically to adapt to the infinite need of people
147	I	Researchers indicated that most of natural resources are un - recyclable and only several decades after , the Earth ' s natural resources are totally exhausted
147	I	At that time , human activity will be seriously affected due to the dependence on these resources .
147	B	Also , people are endangering other species ' live
147	I	Hunting has been a fundamental activity of human for having food
147	I	Through million years of hunting , especially in recent centuries with the innovation of rifle and dynamite , people have killed many animals and even have made some kinds of them become extinct
147	I	Moreover , people , suffering from the population pressure , are expanding their living area ; consequently , the living area of other species narrowed
147	I	This narrowing of living region is pushing many creatures to the brink of extinction .
147	B	All in all , from discussed reasons , we can conclude that human activity are gradually destroy the Earth since it is polluting the Earth environment , depleting the resource and imperiling other species ' lives .
148	O	If I had the opportunity to help a company make a decision on spending money either on supporting the arts or helping the environment , I would choose the latter without hesitation for the reasons below .
148	B	First , conservation is more urgent now than at any time in history
148	I	According to a statistic conducted by the International Animal Preserving Association , we have only ten percent of the animals that have ever existed , which means that the biodiversity of our home is grievously endangered
148	I	What ' s more , rising sea levels , caused by global warming , have reached a level that is threatening human ' s life in many countries
148	I	If we continue discharging carbon dioxide with non - environmentally friendly cars , nations like Japan will be submerged and weather patterns could change , causing flooding , drought , and an increasing amount of damaging storms
148	I	In short , the ecosystem is in its worst condition ever and if we didn ' t take harsh measures now , we never will .
148	B	Furthermore , supporting environment protection will benefit the company eventually
148	I	Nowadays , an increasing amount of people pay more attention to conservation ; therefore , sponsoring conservation is a more efficient method of advertising
148	I	Just imagine if the project your company is sponsoring effectively improves the environment , then your company would be known as an environmentally - friendly company and benefit from it in this consumer - oriented society .
148	B	Finally , conservation leads us to a higher standard of living
148	I	I confess that art is one of the best ways of entertaining human beings , but , with exhaust fumes and acid rain , we do not have the energy and enthusiasm to appreciate the paintings or photographs
148	I	Biodiversity and a more beautiful nature are not only the results of abetter environment but also are the necessities of photography and other types of art .
148	B	To sum up , although supporting art will benefit the human beings and the company in short - term interest , I still hold the environment protection for long - term interest .
149	B	There are many instances that luck has brought people things that they never could even imagine
149	I	However , I do not see any rational in believing in luck to reach one ' s goals
149	I	Therefore I strongly agree with the argument that it is one ' s hard work that helps him reach his target .
149	B	First , if you depend only on luck for all your accomplishments , you are taking a great risk
149	I	Luck is something intangible and no one can guarantee that it would ever come your way
149	I	If it doesn ' t work , it would be a great disappointment
149	I	Instead if you strive hard to achieve what you want , then your hard work would take you at least closer to your final goal
149	I	In my personal experience , all my accomplishments were backed by my hard work , not my luck
149	I	And I never did encounter any disappointments of missing my goals .
149	B	Secondly , if you believe that hard work is the key to success , it would make you a visionary person
149	I	In other words , those who believe in hard work are clear about their goals and know about their final destination
149	I	They carefully organize the process of achieving their targets and continue to evaluate their progress until they reach the final goal
149	I	If you believe in luck , you would be clueless about where you are heading
149	I	For example , a friend of mine , who had severe financial constraints , had the habit of buying lottery tickets thinking that one day he would win a lottery
149	I	He was living in an illusion that he can solve his financial issues with this lottery
149	I	However , up to this day his luck has not appeared and problems have got further worsened .
149	B	Thirdly , if you work hard , luck too might shine on you and take you some more steps further ahead from your actual target
149	I	For example , my boss worked tirelessly for his promotion
149	I	He looked at every aspect that he needed to qualify for the promotion
149	I	He realized that having a master ' s degree would be a great credential for him to outperform his competitors
149	I	Although he had many commitments at home and work , he somehow managed to complete this degree before he was eligible to apply
149	I	At the end he was not only able to get the promotion amidst a stiff competition but also got nominated for a foreign scholarship since he had more credentials than other officers in his capacity .
149	B	Although it is good to be lucky , depending on luck for everything is not good
149	I	Hence I strongly believe in hard working that would not easily disappoint you as luck sometimes does .
150	B	The issue at hand is whether it should be obligatory for university students to attend classes
150	I	This is an interesting question because it affects a great amount of students worldwide
150	I	Nonetheless there are various different policies regarding this topic
150	I	An important aspect might be whether one desires to optimize the learned knowledge or the amount of valuable experiences for the students
150	I	However , to my mind students should be free not to attend classes because it improves the quality of student life as well as their learning motivation and teaches important life skills .
150	O	Firstly , a liberal policy is very feasible
150	O	Checking for attendance requires a lot of bureaucracy
150	O	Especially for larger classes it is impossible to check for everybody to attend
150	O	So an optional attendance saves time and money .
150	B	Secondly , some students might learn better at home on their own , for instance , by reading the textbook
150	I	This problem occurs especially if the lecturer is lethargic
150	I	By letting students choose not to attend class you give them the opportunity to escape bad teaching
150	I	Thus they are able to save precious study time and dive into the course syllabus independently .
150	B	In addition , being free to stay away from classes improves flexibility and therefore quality of student life
150	I	Sometimes the wild party on Thursday night is too good to end already at midnight only because of a lecture on Friday in the morning
150	I	With a liberal policy students are able to postpone the learning to the afternoon which gives a feeling of freedom and improves time efficiency
150	I	Research has shown that the more satisfied the students are with those life aspects , the better they perform in academic areas .
150	B	Finally , psychology knows two types of motivation
150	I	There is intrinsic motivation which comes from your own mindset
150	I	And there is extrinsic motivation which comes from the praise and laud of other people
150	I	Intrinsic motivation is known to be much more desirable because it leads to better learning and well - being
150	I	However , in order to gain intrinsic motivation students need to become aware of their strengths and aims
150	I	By giving students the freedom to choose about class attendance they might rather be thinking about why they decided to study and learn to motivate themselves
150	I	These are crucial skills for the duration of their study and their whole life time .
150	B	To conclude , it is clear that going to classes should be optional for students
150	I	I hold this belief due to the improvement of students ' current experience as well as the valuable skills and knowledge they obtain for their whole life afterwards .
151	B	Place of living has the most significant affect on our lives and we have to choose it according to several factors
151	I	Some people prefer to live in tall buildings and crowded areas , whereas others prefer to live in a small and calm town
151	I	I would prefer to live in a small town and I think a small town has some advantages , such as good weather , a healthy life and better facilities .
151	B	Firstly , the first advantage of living in a small town is a healthy life that we can obtain due to many items
151	I	One of the conditions that helps us to be healthy is good weather and less population that exist in a small town
151	I	Also , in a small town there are less crowded and less traffic
151	I	Living in a place with less pollution such as air pollution or sound pollution helps us to have a healthier life and one of the main consequences is less stress and more happiness
151	I	Moreover , in a small town foods and materials we need are healthier than in big cities and there are fresh foods and fruits
151	I	Regardless of some exceptions , it is obvious that living in small towns is healthier than in big cities .
151	B	Secondly , another advantage of small towns is living costs
151	I	Living cost is one of the important concerns in every society and then , in a small town living cost is fewer than in big cities
151	I	Therefore , in a small town we can live in big houses with good landscapes , also because of less crowded spaces we have more facilities and more services
151	I	Transportation cost is less than in big cities and we have less traffic so that we can save time and money .
151	B	In conclusion , I prefer to live in a small town and I think it has some advantages such as less stress , because of better weather conditions and also , better relationship within a town
151	I	In small town people know each other and have better deal together than big cities therefore on big cities people feel alone and depress more than small cities
151	I	However it is an obvious fact that people in small town have more happiness and friendship and less illness and stress .
152	O	These days , there are increasing numbers of young people from the countryside moving to cities in search of jobs and educational opportunities
152	O	Personally , I think it has some drawbacks that will be discussed in this essay together with some reasons about this .
152	B	To begin with , the major cause that leads to urban migration of young adults is that cities often offer more well - paid jobs and study chances compared to rural areas
152	I	Obviously , many large companies and universities often locate in cities which are hailed as promising lands to develop their career
152	I	Therefore they move to big cities to pursue academic career and find jobs in order to have a higher standard of living
152	I	For example , if a gradate stays in the city after leaving his college and seeks a job with good salary instead of returning his village to do farm work , he could perhaps buy a house or his own car after a short time .
152	B	However , this phenomenon sometimes poses several negative consequences
152	I	There can be no doubt that the burgeoning number of young adults from the countryside flocking to cities gives rise to overpopulation in cities
152	I	As a result , cities cannot provide adequate space for thousands of dwellers that might lead to poor housing conditions and sanitation
152	I	Additionally , it might put strain on the environment
152	I	If there are more people in the cities , there would be large numbers of vehicles on the road , which causes air pollution .
152	B	In conclusion , young people tend to study or work in urban areas since these provide them many educational opportunities and career potentials
152	I	In my opinion , however , I do not approve of this trend due to negative effects such as low quality of life and affecting the environment .
153	B	In today ' s community , economy becomes the order of the day
153	I	Getting to know the theory in this area seems really important for our students
153	I	Then , the earlier we jump into this area , the more skillful we will be
153	I	Thus , in my point of view , although it will take some time on it , high school students should take a course on basic economics
153	I	Let me explain it in detail .
153	B	For the primary concern , it can provide students a sense of direction in academy
153	I	Basic economic class can help the students touch the surface of this field , let them to know what this subject mainly discuss
153	I	That will help the students cultivate their own interest and a sense of career orientation
153	I	Finally , students may study harder for their economic dreams .
153	B	On the other hand , economy is always correlate with politics , students can study specialized knowledge along with some Politian status , which may open their vision toward the nation and don ' t get limited in the textbooks
153	I	Besides , there is also an intimate connection between economy and enterprises , students can also gain knowledge more practical and vivid .
153	B	In addition , the basic economic course can also help with the students when they go to college
153	I	They may feel more readily to learn the knowledge in this field and save much time , with that they are able to study more efficiently and more deeply than other students
153	I	That as well would provide the students with more confidence and let them become more compatible .
153	B	Considering all those factors above , I suggest the basic course of economic is necessary .
154	B	Nowadays , as the world is getting smaller , we need to be able to cooperate
154	I	Working in team is a necessary skill that every individual must master for success
154	I	Despite the importance of working in team , I still believe that the capability of working independly is more significant .
154	B	Of course , effective cooperation can make things easier and faster , but in many important cases when team - working is not possible , the ability to work alone will help
154	I	The apperant example is that there are a lot of tests that do not allow team - working
154	I	Let ' s imagine that you perform really well when you can discuss the problems with other people , but you have no experience of working alone , standardized tests such as SAT , TOEFL may be your nightmares
154	I	Testing is a very important aspect of life , and still the majority of tests do not allow you to work in team
154	I	Therefore , if you want to get brilliant achievements such as going to college , acing your school ' s final tests , you should consider learning to work on your own .
154	B	Moreover , the ability to work alone will help you increase your ability to work with other people
154	I	Working in team does not mean that you do not have to come up with your ideas
154	I	Everybody in a team must have his / her own opinion first , then discuss them with other members
154	I	When we work in team , we still think individually because our brain are not connected but separate
154	I	When everyone in a team can come up with his / her own ideas , working in team will definitely more effective .
154	B	In conclusion , working with a group a people and working individually are all important
154	I	Both skills are necessary for a successful life
154	I	Nevertheless , the capablity of working alone is the foundation for the skill to work in team and plays a significant role in a lot of situations .
155	B	Smoking brings a person great enjoyment and relief
155	I	However , one should not be encouraged to smoke as the cost of other people ' s health
155	I	In this case , I advocate the idea that smoking should be prohibited in restaurants as well as other public places , and that we should support states laws to ban it because smoking not only damages the restaurant ' s environment , but also imposes a potential threat on others ' health .
155	B	First of all , although it is too strong to assert that smoking should be prohibited everywhere in the society , one smoking in a restaurant is considered to enjoy his time with the ignorance of others ' health
155	I	It is generally believed that , the second - hand smoke , which comes from the smoker ' s mouth , puts an even greater threat on surrounding people ' s health than the smoker himself
155	I	For example , if there is only one person smoking in a restaurant , all others will smoke unconsciously and their health is under attacked
155	I	This is because some burned substance in a cigarette can easily deteriorate a person ' s respiratory system after he / she inhales it
155	I	Therefore , smoking in restaurants should be strictly banned because it makes the restaurant a polluted place which threatens every customer ' s health .
155	B	Furthermore , even though some customers do not worry about the threat that second - hand smoke imposes on them , the disgusting smoke will severely affect their appetite , or , in other words , spoil their meals and make them an unpleasant experience
155	I	The smoke exhaled from the smoker often makes other people feel uncomfortable or disgusted , thus affecting their mood in having their meals
155	I	This , on the other hand , can indirectly decrease the restaurants ' popularity because fewer people are willing to consume there due to their unpleasant experiences .
155	B	Lastly , smoking does no good to the smoker himself
155	I	Not only does it aggravate his health , making him more subject to respiratory diseases , but also it damages his public image and reputation
155	I	This is especially true when the smoker is a popular political figure or an entertainmening celebrity , because most people see smoking in restaurants as an impolite human behavior
155	I	At this point , the public are likely to believe that the smoker lacks basic civility and should not be encouraged to be a public leader .
155	B	To conclude , smoking in a restaurant is a harmful and disrespectable behavior
155	I	It spoils the smoker ' s reputation and threats other people ' s health
155	I	Therefore , it is unwise to smoke in a restaurant as well as other public places , and relevant state laws should be codified to strictly prohibit it .
156	B	Whether or not people should have hobbies and do physical activities has been a controversial question
156	I	Different people have different ideas
156	I	Some people think we should focus on our jobs , but I don ' t agree with them
156	I	Having one ' s own hobbies and doing physical activities can bring us a lot of benefits .
156	B	First , having hobbies and doing physical activities is the best way to keep fit
156	I	Looking at the computer screen all day long can make us daze , so doing some sport and hobbies can prevent us from becoming too fat or short - sighted
156	I	My neighbor Tom once was a computer engineer in a big company
156	I	He ate fast food everyday and never went out to exercise
156	I	When he found out that he was too fat to find a girlfriend , he made up his mind to loose weight
156	I	He started to jog every morning
156	I	After a moth , he is thinner and finds a girlfriend .
156	B	Also , doing something for a long time can be boring , having hobbies and doing sports can refresh our mind
156	I	For example , at school , students have breaks every class so that they can relax for a few minutes and prepare for the next class
156	I	Humans are not robots ; we can ' t keep working for twenty - four hours
156	I	Doing sports or hobbies for a short time can recharge our batteries .
156	B	Last , we should develop at least one personal hobby , not to show off , but express our emotion when we feel depressed or pressured
156	I	Playing musical instrument is a good way , I can play classical guitar
156	I	When I meet difficulties in studies , I will take my guitar and play the song Green Sleeves
156	I	It makes me feel better and gives me the confidence .
156	B	Although it may take us a lot of times to develop our personal hobbies , but doing so can bring us a healthy body , a refreshed mind and a way to release pressure and sadness
156	I	Hence , I think it is good for us to have hobbies and do physical activities which are different from our work .
157	B	The population explosion results in the high demands of transportation
157	I	Many countries have suffered from pollution , noisy and casualty for a long time
157	I	From my perspective , the most possible solution to these problems is improving roads and highways because of three crucial reasons .
157	B	First and foremost , we all know that upgrading public transportation will surely aggravate the pollution and accidents
157	I	The buses , cars and trains regularly emit a noxious gas which causes lots of fatal diseases such as lung cancer and pneumonia
157	I	Moreover , the sound emanates from the engines can worsen our hearing
157	I	Most importantly , there are many accidents happening on the roads
157	I	For example , in my country , buses are attributed to the cause of skyrocketing of accidents
157	I	Each year , Vietnam has approximately twelve thousand people die of accidents which is equivalent to the death toll of the tsunami in Japan .
157	B	Secondly , investing in roads and highways can broaden the area and allow more public transportation to work
157	I	Not only buses but also other personal vehicles can move easily on the roads
157	I	For instance , I always leave school at the time that everybody rushes into the roads and hastily goes home
157	I	It is extremely troublesome for me to escape from the crowd on the roads in only one hour
157	I	In contrast , if the roads are enlarged , everyone can go home in short time and there are hardly any collisions .
157	B	Last but not least , spending on renovating the highways and roads can improve the quality
157	I	All of us are afraid of moving on the rough roads with lots of portholes
157	I	Those bad conditions result in many terrible accidents and make several people feel worried
157	I	We should not accuse the drivers of causing accidents because a part of the responsibility belongs to the authorities
157	I	What ' s more , a smooth surface makes the transportation and movement become safer and easier .
157	B	In a nutshell , the advantages of upgrading the roads which I mentioned above are totally convincing and indispensable
157	I	I am usually inclined to this idea and I hope that the government will regard the investment in building roads as the most important thing .
158	O	Life is full of challenges , difficulties and unexpected obstacles
158	O	Therefore , learning about life , which is useful for foreseeing problems and be assertive enough to overcome them are needed
158	O	Two main ways of learning about life are listening to the advice of family and friends and learning through personal experience
158	O	Both ways are good to follow because they all have their own distinct advantages .
158	B	On one hand , the way of learning life through listening to the advice of family and friends is more realistic than the latter
158	I	Family members such as your parents are experienced in life so they can give you proper and sincere guidance on every aspect of life
158	I	And friends , people who are the same generation with you , they are understand your favorite and ability enough to tell you which is suitable for you , which is not
158	I	By listening to your family and friends advice , you can definitely avoid many unexpected things .
158	B	On the other hand , finding out life through personal experience can help you become more independent and mature
158	I	For one thing , there are so many grate things that you can missed if you don ' t experience it by yourself
158	I	For example , a friend told you not to try skydiving because it was so dangerous
158	I	If you did as he told , you could fail to see how wonderful it is to be fall freely
158	I	In addition , family and friends accidentally harm you by giving you advice all the time
158	I	You will grow to be dependent and reliant
158	I	In contrast , free yourself and do what you desire without notice about consequences is the way that success people would like to choose .
158	B	According to myself , both ways are good , but I prefer the latter
158	I	It is because growth is a long process that experience is indispensable
158	I	I believe that experiencing the real life by myself , I could learn more than just obey the advice
158	I	Parents and other predecessors used to experience their own life by themselves , why don ' t the younger try to do the same ?
158	B	In summary , each way learning life has its own benefits
158	I	But to me , learning about life through personal experience seems more appropriate .
159	B	With technology advances , food has become easier to prepare in modern days
159	I	People now can use kitchen appliances such as microwave and toaster to cook their meals easier and more convenient than before
159	I	Also , instant food products take only a few minutes to be made into delicious meals
159	I	These changes make cooking so easy - to - use and time - saving as to improve the way we live to a great extent .
159	B	First of all , people have more chance to do other activities they like since food preparation is no longer time - consuming
159	I	For instance , such a change has liberated many housewives from tedious cooking process and gave them additional time to do something more meaningful like accompanying family or doing a job
159	I	On the other hand , more people can sleep a bit later to go to work because they only need a couple of time to prepare for the breakfasts .
159	B	At the second point , since food preparation has become easier and more convenient , it is certainly great to preserve diverse kinds of foods at home
159	I	People can have a variety of dishes even in a small meal and choose whatever they like
159	I	More men , on the other hand , are willing to participate in cooking that they had never done before
159	I	This transformation may bring positive impacts to family in some cases .
159	B	In conclusion , the time - saving , simple food preparation process gives us more time to do other activities , more chance to select diverse kinds of foods and more willingness to cook meals
159	I	Of course , there may be some other perspectives that I neglected to fully consider
159	I	Nevertheless , for the reasons that I have presented above , I would assert that this change has improved our life significantly .
160	B	It is obvious that parents are the first teachers who teach babies how to walk and speak and make children to become a good person
160	I	Moreover , parents provide their children the best social skills and knowledge in order to prepare for their children ' s future life .
160	B	First , children are taught basic things , which influence their whole life , by their parents
160	I	As a baby , they do not know any thing all around but they learn everything from their parents
160	I	Parents always try to explain and describe tenderly all things in simple way so that their baby can understand and learn from that
160	I	Consequently , parents bring the whole world of wonderful and colorful thing into their baby ' s little mind .
160	B	Second , parents train their child how to become a good person
160	I	They always make their children basically say thanks and apology in the right way
160	I	On the one hand , it is common that they try to explain who is a good or bad person
160	I	On the other hand , children are shown how to behave well with others
160	I	This seems to be easy but this can influence positively their future children and makes children ' s behavior better before they face the real world .
160	B	Third , it is clear that parents are ones who loves their children most and always take care of their children
160	I	Thus , they tend to provide the best knowledge and advice from their experience for children
160	I	Unlike a professional , parents always support children and give them much social skill so they can communicate well with others and have good habit in life
160	I	In fact , parents ' support is one factor which makes people succeed in their life .
160	B	In conclusion , parents are really the best teachers who give us much knowledge and advice
160	I	Based on love , they always try their best to make good condition for their children development in order to prepare children ' s future life .
161	B	Nowadays , we have undergone many technology innovations such as Tv
161	I	Many people say that television has negative effects on children , since it can be violent or inappropriate for children
161	I	However , I strongly believe that television has more positive effects than negative effects
161	I	There are two reasons to support my idea .
161	B	First of all , television has useful and educational programs
161	I	Not only the up - to - date news , but also there are many programs which has educational purposes
161	I	If children can use those programs wisely , they can learn many information from it
161	I	For example , in Korea , there ' s program called EBS
161	I	It is targeted for children to teenager
161	I	We can study subjects through EBS lecture
161	I	Also , there are many documentary films such as the life of a great man in Korea
161	I	Using those education programs let people get a lot of inspirations instead of having negative effects .
161	B	In addition , Tv is helpful to relieve our stresses
161	I	There are many Tv programs such as sports programs
161	I	Many children have a lot of stresses recently , since they have so much pressure about study
161	I	When they are watching sports programs , it ' s easy to relieve those stresses
161	I	As an example , I got too much stress from the school
161	I	So , I was quite aggressive , however
161	I	After I watch the soccer match between Korea and Japan , the stress was gone
161	I	Instead , this soccer match helped me to continue my academic career in the school , since it helped me to relieve my stress .
161	B	In conclusion , of course , the television can have violent programs , however , if children can use Tv programs wisely , there are more positive effects than negative effects
161	I	Now that , it has useful and educational programs and quite helpful to relieve stresses for children
161	I	For these reasons , I strongly disagree with the statement that television has negative effects on children .
162	B	Many entrepreneurs hypothesize that it is safer to hire employees for their entire lives in order to ensure the productivity and efficiency of working
162	I	From my perspective , those assumptions are not only conservative but also out - of - date
162	I	I am biased towards the opposite side that businesses had better not employ the workers for the whole of their life because of the three main crucial reasons .
162	B	First and foremost , various ideas and creativity from different people are indispensable for a company to flourish
162	I	The invaluable experience of senior employees can pass down to the young apprentices who get used to new job , but regularly give out creative and novel ideas
162	I	What ' s more , the rapid development in every field nowadays requires precise updates and access to new knowledge
162	I	Therefore , the youngsters are capable of meeting those standards
162	I	More importantly , they have activeness , inventiveness and enterprise which allow them to complete their jobs perfectly
162	I	These vital factors can decide whether the company can thrive or not .
162	B	Secondly , the staff soon gets boring with their stable job in such a long time
162	I	At a certain time , they may presume that a securing job is the most important and necessary because they need to earn money to manage their life
162	I	Thereafter , the bulk of them realize that high promotion and competition can assist them to improve their skills and horizons also
162	I	Many people enjoy challenging them because they don not want to be monotonous and passive ones
162	I	The same - old - same - old environment soon makes them depressed , so this situation will have an adverse impact on the enterprise .
162	B	Last but not least , the economic crisis and financial recession result in a tremendous increase in unemployment
162	I	In my opinion , the businesses ought to recruit many workers so as to tackle this aching issue
162	I	It enables the jobless to better their life and earn a living
162	I	Furthermore , the factories and companies will have abundant human sources to ensure the pace of manufacture and also devising lots of unique ideas .
162	B	In a nutshell , varied characteristics of various people , feeling tired of having the same occupation and solving the unemployed problem drive me to agree with the statement that the employer should not hire the staff for a whole life
162	I	I believe that the brilliant bosses are conscious of the need for giving opportunities to diverse employees .
163	B	Many people think that  Past has nothing to do with present , as time never stops , the next generations are completely different from the predecessors
163	I	Although it is true that life changes rapidly , there are many things in the past that we can learn about , such as mistakes , success and knowledge in many fields of study .
163	B	First of all , the predecessors ' mistakes are the first thing that we should consider when learning about the past
163	I	As everyone ' s life is too short to risk trying anything without any prepare , we all should learn about other ' s mistakes so that we can avoid making the same ones
163	I	Each mistake , from the smallest to the bigger one , is a treasure of experience , which , if we can make full use of , will make us well - prepared for many complicated situations of our life
163	I	Therefore , past obviously saves ourselves a bunch of failures and times .
163	B	Secondly , people ' s success in the past is as significant as those mistakes
163	I	If the predecessors ' mistakes are the indirect way that leads us to the goals , others ' accomplishment can be served as the direct way
163	I	By looking into the ways other people use to achieve their targets , we have the chance to make those mine , put them into practice and , of course , be successful like them
163	I	For instance , Edison ' s statement  Genius is 1 percent inspiration and 99 percent perspiration  is still helpful for everyone today , and probably in the future .
163	B	Last but not least , the past is the basis in which people can use to develope new knowledge , inventions
163	I	If it had not been for those knowledge in the past , we could never be as modern as today
163	I	How can America be the world ' s leading country if Columbus did not accidentally discover it in his search for India
163	I	How can the comtemporary scientists study the earth ' s gravity without the apple which fall on Newton ' s head
163	I	They are only some of many precious knowledge that the past presents us
163	I	We cannot ignore them in any way .
163	B	All in all , the past ' s mistakes , success and knowledge all have crucial impact on people ' s lives today
163	I	We should make full use of the past , instead of ignoring it , for a better and brighter future .
164	B	Television is one of the greatest innovations that we use every day
164	I	Besides , watching television has some cons and at the same time has very good pros
164	I	However , while some people argue that TV has devastated communication among friends and families , I believe it has done the opposite
164	I	I think TV programs are among the popular topics in every day talk as well as a great time for gathering
164	I	In addition Modern TV has smart system that let you be connected with people .
164	B	First , it ' s true watching TV take a lot of your day , nevertheless it makes people meet and start a conversation about what they watch at other times like weather forecast and sport programs .
164	B	Second , people like having meals while they are watching TV
164	I	Families usually tend to watch television either with each other or friends
164	I	For example my friends and I used to sit together and enjoy watching movies using VHS player at nights
164	I	It was fun and a little bit similar to the cinema .
164	B	Third , TV can be one of communication ways
164	I	Moreover , TV can be connected to multimedia devices that have smart operating system like Google TV , WDTV using Skype , tango and other apps
164	I	In addition Teenagers can play games online with their friends ; therefore we can communicate with each other through TV .
164	B	To sum up , TV may take some of your time away from your family and friends but it can also make family get together and help to get in conversation
164	I	As well as it ' s one way of recent communications , based on that I think TV helps you to get connected with people .
165	B	It ’ s certainly better for children to grow up in a big city
165	I	Of course you need to choose a good neighborhood
165	I	I hold this belief because of two main reasons , academic and social reasons .
165	B	Some people thinks that if a child grows up in a big city they will be all day at home at the computer or at the video - game , but this is not true if you live in a neighborhood with other people about your age as I did
165	I	My friends and I used to play soccer , bike , climb trees and do a lot of other stuff every day
165	I	We did play video - games , but that wasn ' t our main activity
165	I	In a big city there are more kinds of people and more things to do .
165	B	I have a friend that grew up in the countryside
165	I	He said that he had to study a lot to pass the test to enter the university
